timestamp,user_id,action_type,hour_of_day,is_weekend,ip_location_mismatch,geo_velocity_kmh,download_count_last_1h,upload_count_last_1h,bytes_transferred_last_1h,failed_logins_last_1h,failed_logins_last_24h,unique_ips_last_24h,session_duration_min,file_size_bytes,file_type_risk_score,request_rate_per_min,tor_exit_node,vpn_detected,user_agent_anomaly,time_since_last_login_h,label_anomaly,attack_type
1775784528,6183635c-6feb-4556-b1fb-b0d6673d7362,login,6,0,0,12.66,0,0,962702,0,1,2,56.58,0,0.0,2.04,0,0,0,18.42,0,NORMAL
1775854137,c7b7faf3-38c3-433e-a12b-b7b6181e95ce,download,2,1,0,3.25,1,0,227226,0,1,2,57.11,17008194,0.8,1.8,0,0,0,15.27,0,NORMAL
1775713750,eeb722d6-0ff8-4da8-83e7-08f98c25cc08,login,11,0,0,14.23,0,0,4886485,1,1,2,28.29,0,0.0,2.71,0,0,0,20.93,0,NORMAL
1775648018,f08eba70-8aa3-47b0-b5ee-886401175f0c,login,17,0,1,280.73,0,0,74479,8,63,5,1.13,0,0.0,10.62,1,0,1,0.001,1,CRED_STUFFING
1775878361,856c7a66-3df3-451c-ac57-5d92fdacc355,download,9,1,0,45.45,1,0,171175,0,1,1,17.32,9183536,0.8,2.54,0,0,0,2.38,0,NORMAL
1775709648,134ccea5-fb4e-4c54-9666-bdf2cb8600c9,upload,10,0,0,42.06,0,3,3919113,0,1,1,7.22,776495980,0.85,0.48,0,0,0,5.03,0,NORMAL
1775704152,16690f35-f26d-4029-a471-5acc4ddaf3e6,upload,8,0,0,11.25,2,1,1536888,0,2,2,19.86,1191052,0.3,0.37,0,0,0,12.95,0,NORMAL
1775648264,f08eba70-8aa3-47b0-b5ee-886401175f0c,login,17,0,1,1865.9,0,0,25253,5,189,8,1.59,0,0.0,4.63,0,1,1,0.078,1,CRED_STUFFING
1775669826,19d48dcc-28cf-439f-bc9d-758e0cd26b88,list,23,0,0,1.87,1,0,711138,0,1,1,51.08,0,0.0,1.73,0,0,0,6.5,0,NORMAL
1775647346,3f8265d3-cd31-486b-874f-29aeef6f3b49,login,16,0,1,324.46,0,0,3393,28,88,3,3.63,0,0.0,23.88,0,1,1,0.021,1,BRUTE_FORCE
1775663256,492e3808-4b1f-400a-a51d-ba4daa4143c8,delete,0,0,0,125.46,43,0,643677770,0,0,1,575.38,447576807,0.64,3.44,0,1,0,2.33,1,EXFILTRATION
1775719390,a17c2db6-c2e6-4fe5-a92e-065483dc85a1,share,12,0,0,11.97,2,0,870660,0,0,1,15.12,1120886,0.3,0.7,0,0,0,11.67,0,NORMAL
1775718811,cdd41ade-8931-4c83-8a70-521d176b816b,login,12,0,0,13.58,2,0,668973,0,1,1,50.72,0,0.0,2.8,0,0,0,10.26,0,NORMAL
1775928076,83241ac0-ddd8-4bf5-bb8a-3fb0d367d596,download,22,1,1,9.78,1,0,1619855,0,1,2,32.34,2214073,0.4,1.43,0,0,0,11.13,0,NORMAL
1775696750,e43b27ee-f50b-472f-ad8f-3d892e288b2a,upload,6,0,0,23.21,2,0,3974831,0,0,1,50.07,42740361,0.6,1.11,0,0,0,22.64,0,NORMAL
1776033702,6cc380fe-b8b5-4d37-83be-da82290a1592,upload,4,0,0,48.41,0,1,2760234,0,2,2,10.84,411138880,0.9,0.13,0,0,0,0.64,0,NORMAL
1775655831,cceaf636-b58b-4704-aaca-fe7b82537ff2,share,0,0,1,195.99,74,0,370595601,0,0,2,583.81,378515071,0.77,19.07,0,1,0,0.97,1,EXFILTRATION
1775835262,5a7da4bc-8bf7-4245-bc4c-c37b3867c9f1,upload,21,0,0,39.26,2,2,3315198,0,2,2,18.77,5267992,1.0,1.05,0,0,0,4.66,0,NORMAL
1775715492,6e477b01-4fa6-4c0b-bf5b-5088fdb323a5,download,11,0,0,23.49,2,0,1043808,0,1,2,50.65,4325346,0.3,1.49,0,0,0,15.51,0,NORMAL
1775917581,beee5f63-948a-47b4-b947-abba9c90b7f5,download,19,1,0,27.94,3,0,428378,0,2,2,15.22,334633417,0.85,1.32,0,0,0,8.84,0,NORMAL
1775778206,437491dc-fbda-4bb4-a455-85a013efd5db,share,5,0,0,42.55,1,0,3272095,0,0,1,17.82,9344035,0.8,2.36,0,0,0,0.99,0,NORMAL
1775761220,b29d82f4-7ecd-468c-916c-bafc64c8ab40,delete,0,0,0,18.5,1,0,4290887,0,1,2,25.63,822748680,0.85,2.31,0,0,0,2.29,0,NORMAL
1775662971,cceaf636-b58b-4704-aaca-fe7b82537ff2,download,0,1,0,28.62,13,0,797455877,0,0,2,298.41,1516248825,0.64,12.89,0,0,0,1.82,1,EXFILTRATION
1776044160,a17c2db6-c2e6-4fe5-a92e-065483dc85a1,login,7,0,0,42.07,2,0,2338806,1,0,1,53.38,0,0.0,1.3,0,0,0,13.88,0,NORMAL
1775674291,30a4ba04-7686-4ca3-8728-e424c23c3b56,login,0,0,0,32.47,2,0,4776958,0,0,2,54.44,0,0.0,0.65,0,0,0,14.16,0,NORMAL
1775688798,cdd41ade-8931-4c83-8a70-521d176b816b,download,4,0,0,14.35,3,0,4539950,0,2,1,23.83,1959727,0.3,0.14,0,0,0,9.07,0,NORMAL
1776035532,73e19eec-36cd-426e-89ce-245d445bcb2a,download,4,0,0,44.2,5,0,2455093,0,1,1,44.07,7516069,0.8,0.61,0,0,0,8.45,0,NORMAL
1775839776,62550773-b03a-4df2-9ccd-fd9d8375a072,list,22,0,0,32.45,0,0,4551744,0,1,2,22.28,0,0.0,0.63,0,0,0,14.53,0,NORMAL
1775813902,566abc0e-3fdc-4c50-bde5-29ac095d629f,download,15,0,0,24.46,1,0,3506566,0,0,1,51.34,374770669,0.85,0.72,0,0,0,21.43,0,NORMAL
1775711086,f69daf95-f67a-4286-9ddd-e88b6b4ec59b,upload,10,0,0,9.39,2,1,4638071,0,2,1,24.82,17320509,0.6,2.51,0,0,0,4.21,0,NORMAL
1775702766,63495986-6afb-4fec-a2b7-2ed031bf99f5,download,8,0,0,42.59,4,0,2998831,0,0,1,33.02,74318401,0.6,0.92,0,0,0,1.03,0,NORMAL
1775668452,3c69c521-5631-417b-b04f-c93a598fea47,upload,22,0,0,42.33,0,2,4207493,0,2,1,39.34,1457810,0.3,0.19,0,0,0,17.97,0,NORMAL
1775647440,f08eba70-8aa3-47b0-b5ee-886401175f0c,login,16,0,1,536.95,0,0,156269,17,177,6,0.62,0,0.0,12.63,0,0,1,0.16,1,CRED_STUFFING
1775969706,cdd41ade-8931-4c83-8a70-521d176b816b,list,10,1,0,1.31,0,0,149651,0,0,1,5.61,0,0.0,2.72,0,0,0,19.93,0,NORMAL
1775958771,22376e2f-8125-4789-b859-8454720bd696,upload,7,1,0,16.0,0,0,696202,0,0,1,41.62,269347,0.1,0.76,0,0,0,11.3,0,NORMAL
1775881851,9664ac2b-60a0-4deb-8275-f2e4add5042f,download,10,1,0,25.97,3,0,629955,0,0,2,51.01,2177575,0.4,0.36,0,0,0,16.17,0,NORMAL
1775851558,85dc1174-ebb0-4798-a037-096a2eecb4f5,share,1,1,0,30.23,2,0,2192846,0,1,2,56.86,131511,0.1,0.13,0,0,0,19.91,0,NORMAL
1775978078,ab0b8745-1f91-42ef-ad5e-35bb579601ba,login,12,1,0,3.54,2,0,1266168,0,1,2,12.73,0,0.0,0.56,0,0,0,1.23,0,NORMAL
1775753588,4feb1611-8836-477c-b171-62c594bd113b,upload,22,0,0,6.38,2,1,4523303,0,0,2,17.32,6770645,1.0,2.53,0,0,0,7.03,0,NORMAL
1775778766,c7cb96d3-4751-4a43-aa16-7cd8a71cb99f,list,5,0,0,42.02,1,0,3101725,0,2,1,10.9,0,0.0,1.05,0,0,0,7.52,0,NORMAL
1775764365,5bc9c041-f3ae-42cd-9950-89bc3caff92d,download,1,0,0,17.12,2,0,1200693,0,0,1,43.85,166571221,0.6,1.36,0,0,0,1.44,0,NORMAL
1775716401,0d497c6a-5061-40ae-b27b-d848e5af9248,list,12,0,0,25.85,0,0,4486572,0,2,1,44.72,0,0.0,0.44,0,0,0,12.2,0,NORMAL
1775674035,5a7da4bc-8bf7-4245-bc4c-c37b3867c9f1,delete,0,0,0,19.22,0,0,4485746,0,1,1,8.65,63300956,0.6,1.51,0,0,0,11.04,0,NORMAL
1775650701,492e3808-4b1f-400a-a51d-ba4daa4143c8,share,23,1,0,64.36,57,0,614225204,0,0,2,463.51,1072557776,0.79,12.88,0,0,0,2.39,1,EXFILTRATION
1775681186,c11c0279-9045-4d21-b6f2-bad77c8b3eb3,list,2,0,0,39.51,1,0,4787130,0,1,1,23.45,0,0.0,2.2,0,0,0,22.84,0,NORMAL
1775677545,744be4bf-fb5b-4a5d-b299-c4068be55fd5,delete,1,0,0,18.8,0,0,3092953,0,2,1,24.39,1333785,0.4,1.0,0,0,0,20.57,0,NORMAL
1775917182,aec2ee78-e0e5-4a92-8f7e-f21979c3648b,download,19,1,0,39.26,4,0,1430461,0,0,1,37.66,1059391,0.3,1.23,0,0,0,5.91,0,NORMAL
1775784496,4bd663b8-8a5f-4e1c-8334-90c1d8218999,upload,6,0,0,29.12,0,0,4391868,0,2,1,42.01,1434057,0.3,1.35,0,0,0,19.53,0,NORMAL
1775661963,7654b269-1c3a-4386-979a-a71a7af6751e,upload,20,0,0,22.26,0,2,2237499,0,1,1,46.35,116353,0.3,0.59,0,0,0,10.57,0,NORMAL
1776025746,c11c0279-9045-4d21-b6f2-bad77c8b3eb3,upload,1,0,0,8.54,2,0,2848324,0,2,1,26.65,2413319,0.4,1.27,0,1,0,13.8,0,NORMAL
1776123738,6a97e437-9b28-4026-a1c5-d89167a3fb5d,list,5,0,0,27.27,1,0,4137580,0,1,1,54.62,0,0.0,1.51,0,0,0,0.76,0,NORMAL
1775765262,a2464326-65e4-443c-ab38-fc5d6ecdd532,login,1,0,0,19.65,1,0,1975026,0,0,2,29.63,0,0.0,0.31,0,0,0,19.63,0,NORMAL
1775876860,0821e508-5c11-40c6-8a92-f1cb7bfa0664,download,8,1,0,0.21,1,0,354549,0,1,2,36.39,62425,0.1,2.73,0,0,0,15.59,0,NORMAL
1775699726,b63f590e-57b9-4a70-821c-e03a49de075e,login,7,0,0,1.49,0,0,2638558,0,1,2,55.73,0,0.0,0.58,0,0,0,14.41,0,NORMAL
1775782862,379d02b7-6a22-47e3-9250-d81ef85666d5,upload,6,0,0,36.11,2,2,3775725,0,1,2,23.71,37318864,0.8,2.43,0,0,0,10.39,0,NORMAL
1775792106,beee5f63-948a-47b4-b947-abba9c90b7f5,download,9,0,0,14.01,5,0,4628455,0,2,2,25.56,52077827,0.9,1.37,0,0,0,4.17,0,NORMAL
1775694646,0cf797aa-f6e0-43fc-9dad-88cf0ca9445e,download,6,0,0,4.21,3,0,3552753,0,1,1,27.49,1011039311,0.85,0.17,0,0,0,14.23,0,NORMAL
1775681226,6adc1234-11c6-4869-9e2f-7244de44b0ba,list,2,0,0,49.77,2,0,1360405,0,0,1,25.08,0,0.0,0.71,0,0,0,13.68,0,NORMAL
1775905484,60da0dbe-3171-4824-aadf-54010e13c797,login,16,1,0,1.18,0,0,2792455,0,0,1,30.63,0,0.0,0.65,0,0,0,19.9,0,NORMAL
1776004272,437491dc-fbda-4bb4-a455-85a013efd5db,download,20,1,0,28.11,2,0,4461919,0,2,1,31.11,55908882,0.6,0.3,0,0,0,21.56,0,NORMAL
1775698470,c7b7faf3-38c3-433e-a12b-b7b6181e95ce,upload,7,0,0,34.98,1,3,4540561,0,2,1,57.79,58673295,0.6,1.23,0,0,0,14.25,0,NORMAL
1775729838,aec2ee78-e0e5-4a92-8f7e-f21979c3648b,login,15,0,0,23.37,2,0,1992266,0,0,1,27.58,0,0.0,2.79,0,0,0,7.05,0,NORMAL
1775653976,cf63307c-cd12-4ffe-b528-af73664d42e4,download,18,0,0,32.88,4,0,2023424,0,2,1,24.16,438545295,0.9,1.69,0,0,0,10.83,0,NORMAL
1775739296,30a4ba04-7686-4ca3-8728-e424c23c3b56,login,18,0,0,4.82,0,0,4919726,1,2,1,55.37,0,0.0,2.24,0,0,0,11.28,0,NORMAL
1775754326,a2464326-65e4-443c-ab38-fc5d6ecdd532,list,22,0,0,9.11,1,0,4931976,0,2,2,36.93,0,0.0,1.84,0,0,0,7.37,0,NORMAL
1775729941,33c30aeb-1aee-4676-88d4-980d5b2f26c0,download,15,0,0,34.77,3,0,1743784,0,1,1,21.37,30615919,0.6,2.68,0,0,0,4.97,0,NORMAL
1775764531,19d48dcc-28cf-439f-bc9d-758e0cd26b88,download,1,0,0,13.21,1,0,3308887,0,1,2,36.65,1281108784,0.85,1.54,0,0,0,11.65,0,NORMAL
1776095631,6e477b01-4fa6-4c0b-bf5b-5088fdb323a5,login,21,0,0,40.69,0,0,1083317,0,0,1,37.1,0,0.0,1.44,0,0,0,20.56,0,NORMAL
1775688046,cf72b9c1-4d2c-4e26-a49f-c85ab88480a6,login,4,0,0,34.36,0,0,3962823,1,2,1,30.74,0,0.0,2.28,0,0,0,9.36,0,NORMAL
1775700918,7aa9d5de-ccf4-4ff7-b0ed-4fd5bee9116d,download,7,0,0,20.74,1,0,2961365,0,1,2,7.28,640628,0.3,0.61,0,0,0,7.61,0,NORMAL
1775670557,fe1926df-e726-4f31-a7ec-308fd15e9e57,login,23,0,0,35.32,0,0,200133,0,1,1,8.95,0,0.0,0.86,0,0,0,10.48,0,NORMAL
1775845298,aa7f48f4-c359-4ffa-84ce-c8e54f3a08c0,download,23,0,0,21.26,1,0,1092052,0,2,2,26.21,481354,0.1,1.73,0,0,0,8.81,0,NORMAL
1775653126,8af6801e-85ea-4d45-8008-dbcc085f12ce,download,18,0,0,22.96,4,0,2920139,0,1,1,32.65,1195642,0.4,2.2,0,0,0,10.46,0,NORMAL
1776017262,ab0b8745-1f91-42ef-ad5e-35bb579601ba,login,23,1,0,0.14,0,0,1427314,1,2,1,59.34,0,0.0,1.86,0,0,0,23.38,0,NORMAL
1775819421,3c69c521-5631-417b-b04f-c93a598fea47,login,16,0,0,6.34,1,0,3155361,1,1,2,46.25,0,0.0,2.09,0,0,0,12.46,0,NORMAL
1776006084,5a7da4bc-8bf7-4245-bc4c-c37b3867c9f1,share,20,1,0,5.64,1,0,3069983,0,2,1,9.11,2434979,0.3,0.53,0,0,0,11.46,0,NORMAL
1775820963,fe1926df-e726-4f31-a7ec-308fd15e9e57,download,17,0,0,48.52,2,0,703281,0,0,1,39.14,252417,0.1,2.65,0,0,0,20.43,0,NORMAL
1775710318,c029e2e9-84da-4d2e-9e77-798153627680,download,10,0,0,39.02,3,0,4578859,0,0,2,34.35,15724127,0.8,2.45,0,0,0,6.52,0,NORMAL
1775886141,73e19eec-36cd-426e-89ce-245d445bcb2a,download,11,1,0,43.89,4,0,1318979,0,1,1,29.46,12859322,0.8,1.92,0,0,0,9.27,0,NORMAL
1775681211,73e19eec-36cd-426e-89ce-245d445bcb2a,list,2,0,0,14.67,1,0,375068,0,0,2,4.21,0,0.0,0.98,0,0,0,5.91,0,NORMAL
1775790342,22fd4d0b-15a6-49e4-8a36-173e9083503b,download,8,0,0,48.06,1,0,4989994,0,2,1,40.35,851000,0.3,1.29,0,0,0,18.01,0,NORMAL
1775661717,22376e2f-8125-4789-b859-8454720bd696,download,20,0,0,26.06,3,0,1860030,0,0,1,23.0,23232,0.1,2.55,0,0,0,17.31,0,NORMAL
1775647764,3f8265d3-cd31-486b-874f-29aeef6f3b49,login,16,0,1,231.88,0,0,7718,21,91,1,4.33,0,0.0,19.59,0,1,0,0.05,1,BRUTE_FORCE
1775748446,e0833638-7433-4b11-bff6-01720822e014,download,20,0,0,43.6,3,0,2062005,0,2,1,55.96,240271,0.1,1.21,0,1,0,11.05,0,NORMAL
1775820558,7b59494d-6adc-45bf-b297-9d8848c965c5,list,16,0,0,40.63,1,0,2701641,0,1,2,10.11,0,0.0,2.28,0,0,0,6.8,0,NORMAL
1776063294,425c192b-8a78-48df-8cac-aa149cad48a5,list,12,0,0,9.21,0,0,4784182,0,1,1,49.52,0,0.0,0.22,0,0,0,8.7,0,NORMAL
1775811231,065473ec-d395-4a45-8a05-90eaa8516705,upload,14,0,0,11.93,1,0,766141,0,2,2,8.2,1318150,0.4,0.38,0,0,0,5.78,0,NORMAL
1775678431,b29d82f4-7ecd-468c-916c-bafc64c8ab40,upload,1,0,0,27.88,1,1,1743257,0,0,1,14.39,2812680,0.3,0.9,0,0,0,19.77,0,NORMAL
1776091826,9664ac2b-60a0-4deb-8275-f2e4add5042f,login,20,0,0,36.33,0,0,3941844,1,2,2,51.78,0,0.0,0.13,0,0,0,2.48,0,NORMAL
1775679776,425c192b-8a78-48df-8cac-aa149cad48a5,list,1,0,0,48.32,0,0,644052,0,2,1,44.3,0,0.0,1.74,0,0,0,17.57,0,NORMAL
1775856235,ab0b8745-1f91-42ef-ad5e-35bb579601ba,list,2,1,0,7.08,1,0,1704279,0,2,1,24.16,0,0.0,1.52,0,0,0,18.49,0,NORMAL
1775768736,ed435d4c-3779-4be7-86c3-ae4d67cc75aa,login,2,0,0,42.35,0,0,2157591,0,1,1,36.24,0,0.0,1.88,0,0,0,8.67,0,NORMAL
1775706950,aec2ee78-e0e5-4a92-8f7e-f21979c3648b,login,9,0,0,33.84,2,0,4234209,0,1,1,31.2,0,0.0,2.21,0,0,0,14.34,0,NORMAL
1775655070,dbc081cc-b15a-4c76-b472-a200ebac289c,list,19,0,0,37.44,0,0,4792928,0,0,1,13.94,0,0.0,0.48,0,0,0,5.8,0,NORMAL
1775732762,60da0dbe-3171-4824-aadf-54010e13c797,login,16,0,0,0.29,0,0,1028201,1,1,1,56.54,0,0.0,2.68,0,0,0,6.45,0,NORMAL
1775733856,0d497c6a-5061-40ae-b27b-d848e5af9248,list,16,0,0,38.23,0,0,364816,0,1,2,37.49,0,0.0,1.56,0,0,0,0.93,0,NORMAL
1775757378,c029e2e9-84da-4d2e-9e77-798153627680,login,23,0,0,20.26,0,0,412917,1,2,2,17.6,0,0.0,0.33,0,0,0,19.46,0,NORMAL
1775655471,68600d46-636f-422a-8c25-65fc67a64dc9,download,19,0,0,2.02,2,0,2503093,0,2,1,48.81,260095440,0.9,2.57,0,0,0,20.4,0,NORMAL
1775647394,f08eba70-8aa3-47b0-b5ee-886401175f0c,login,16,0,0,536.6,0,0,186658,4,127,5,0.62,0,0.0,11.99,0,0,1,0.035,1,CRED_STUFFING
1775761176,c029e2e9-84da-4d2e-9e77-798153627680,upload,0,0,0,42.21,1,0,3354766,0,1,2,49.67,2188187,1.0,2.26,0,0,0,19.94,0,NORMAL
1775801382,eeb722d6-0ff8-4da8-83e7-08f98c25cc08,download,11,0,0,32.31,4,0,1511241,0,2,1,37.12,164367525,0.85,0.37,0,0,0,4.54,0,NORMAL
1775747673,beee5f63-948a-47b4-b947-abba9c90b7f5,upload,20,0,0,21.48,2,2,325917,0,0,2,56.94,35054171,0.8,0.67,0,0,0,6.11,0,NORMAL
1776041163,134ccea5-fb4e-4c54-9666-bdf2cb8600c9,download,6,0,0,27.18,4,0,2688123,0,0,2,8.61,1920163,0.4,1.09,0,0,0,19.94,0,NORMAL
1776070637,b1b78dd4-64f1-4df1-8771-836af07f7861,list,14,0,0,3.74,2,0,2260711,0,0,2,52.1,0,0.0,2.9,0,0,0,1.64,0,NORMAL
1775936942,dbc081cc-b15a-4c76-b472-a200ebac289c,list,1,1,0,7.36,2,0,2734675,0,2,1,42.17,0,0.0,2.84,0,0,0,22.28,0,NORMAL
1775733646,f831e67c-e7d8-42a8-84b9-6f36531e30ad,download,16,0,0,48.62,5,0,657908,0,1,2,50.68,557305892,0.85,2.45,0,0,0,20.56,0,NORMAL
1775809026,9664ac2b-60a0-4deb-8275-f2e4add5042f,login,13,0,0,2.62,0,0,4517284,0,2,2,3.11,0,0.0,0.67,0,0,0,5.5,0,NORMAL
1775655054,b63f590e-57b9-4a70-821c-e03a49de075e,share,19,0,0,40.85,0,0,4753851,0,0,1,31.51,268518908,0.9,1.59,0,0,0,14.08,0,NORMAL
1775770122,1edd1f94-cb72-48d6-a8fd-e87d1aa31d7e,download,2,0,0,8.29,2,0,2403241,0,2,1,13.93,28185622,0.9,2.06,0,1,0,22.12,0,NORMAL
1775683635,6e477b01-4fa6-4c0b-bf5b-5088fdb323a5,upload,2,0,0,12.1,2,1,507307,0,2,1,37.97,861519029,0.85,1.68,0,0,0,23.45,0,NORMAL
1775931498,847c5369-4b92-41a4-9059-68909e39ff72,list,23,1,0,6.68,2,0,3394805,0,2,1,9.67,0,0.0,0.73,0,0,0,23.55,0,NORMAL
1775700654,856c7a66-3df3-451c-ac57-5d92fdacc355,download,7,0,0,18.14,2,0,4804247,0,0,1,1.59,136843089,0.6,2.6,0,0,0,5.96,0,NORMAL
1775668236,30a4ba04-7686-4ca3-8728-e424c23c3b56,download,22,0,0,46.55,3,0,2251972,0,2,2,38.62,8760482,1.0,0.47,0,0,0,20.57,0,NORMAL
1776051906,eeb722d6-0ff8-4da8-83e7-08f98c25cc08,download,9,0,0,38.29,3,0,630672,0,1,2,57.34,5278580,0.6,0.5,0,0,0,14.4,0,NORMAL
1775728760,6183635c-6feb-4556-b1fb-b0d6673d7362,upload,15,0,0,37.64,2,2,3968174,0,1,2,20.82,17944805,0.6,1.84,0,0,0,16.78,0,NORMAL
1775855814,956ce41a-1dc6-46f9-927e-0eefc80b8064,delete,2,1,0,12.9,2,0,3742726,0,1,2,49.13,459059,0.1,1.45,0,0,0,3.04,0,NORMAL
1775902262,aec2ee78-e0e5-4a92-8f7e-f21979c3648b,download,15,1,0,35.41,5,0,293574,0,0,1,12.55,117146,0.3,2.33,0,0,0,5.56,0,NORMAL
1775653488,efe72df0-45a5-4624-a09e-b522c9e88ccc,list,18,0,0,17.83,1,0,1264372,0,0,2,50.6,0,0.0,1.15,0,0,0,14.21,0,NORMAL
1775744202,a4c08a35-cf76-4a0d-a310-b4850e10cc18,upload,19,0,0,27.7,1,0,341536,0,1,1,36.1,40374,0.3,1.66,0,0,0,5.96,0,NORMAL
1775948672,ab0b8745-1f91-42ef-ad5e-35bb579601ba,login,4,1,0,36.83,1,0,2676268,1,1,2,36.02,0,0.0,2.1,0,0,0,4.44,0,NORMAL
1775647452,f08eba70-8aa3-47b0-b5ee-886401175f0c,login,16,0,0,1598.24,0,0,105071,16,81,4,1.1,0,0.0,14.66,1,1,1,0.244,1,CRED_STUFFING
1775711775,a17c2db6-c2e6-4fe5-a92e-065483dc85a1,list,10,0,0,7.38,1,0,6038,0,1,1,59.45,0,0.0,2.66,0,0,0,17.11,0,NORMAL
1775667846,74d17b23-fe0c-4ab1-af92-756dd75532f2,list,22,0,0,31.64,0,0,2281519,0,2,2,46.28,0,0.0,2.81,0,0,0,17.19,0,NORMAL
1775682630,065473ec-d395-4a45-8a05-90eaa8516705,share,2,0,0,7.22,1,0,4888506,0,2,1,53.96,1800335475,0.85,2.65,0,0,0,23.92,0,NORMAL
1775878338,3c9f6a29-0165-41d6-9371-66c813f9b8cf,upload,9,1,0,24.6,0,0,2371175,0,0,2,10.05,79115354,0.6,2.41,0,0,0,2.8,0,NORMAL
1775721208,19d48dcc-28cf-439f-bc9d-758e0cd26b88,upload,13,0,0,48.84,1,1,2550591,0,2,1,22.62,489499,0.4,1.38,0,0,0,13.23,0,NORMAL
1775690654,21a615b3-4356-4e29-8d4e-2f065a577f80,upload,4,0,0,1.08,1,3,4783007,0,2,2,12.26,349872,0.3,2.47,0,0,0,6.18,0,NORMAL
1775900698,425c192b-8a78-48df-8cac-aa149cad48a5,upload,15,1,0,11.62,2,1,2083536,0,1,1,56.28,228308,0.1,0.76,0,0,0,2.51,0,NORMAL
1775702926,12a16f20-087a-4126-84b9-f4e7259c3756,download,8,0,0,15.23,5,0,1781049,0,0,2,53.8,470881,0.3,2.85,0,0,0,10.04,0,NORMAL
1775900670,3c54c04c-ee12-4462-b4e1-8e922f061c25,download,15,1,0,37.38,3,0,356205,0,2,2,29.91,1832456,0.3,0.81,0,0,0,10.42,0,NORMAL
1776004761,5a7da4bc-8bf7-4245-bc4c-c37b3867c9f1,list,20,1,0,46.36,1,0,102239,0,0,2,30.47,0,0.0,1.04,0,0,0,3.18,0,NORMAL
1775751636,600458f9-7e51-4c6a-a4de-b8399fe2c3fe,list,21,0,0,7.43,1,0,2951900,0,2,1,20.65,0,0.0,2.15,0,0,0,5.21,0,NORMAL
1775782731,fe1926df-e726-4f31-a7ec-308fd15e9e57,list,6,0,0,8.59,1,0,2839677,0,0,1,35.83,0,0.0,0.55,0,0,0,9.61,0,NORMAL
1775729106,12a16f20-087a-4126-84b9-f4e7259c3756,login,15,0,0,38.23,0,0,3661493,0,1,1,19.69,0,0.0,1.91,0,0,0,10.22,0,NORMAL
1775758806,7b59494d-6adc-45bf-b297-9d8848c965c5,upload,23,0,0,39.07,2,3,109886,0,2,1,12.5,1419091,1.0,1.4,0,0,0,12.32,0,NORMAL
1775647404,3f8265d3-cd31-486b-874f-29aeef6f3b49,login,16,0,0,227.96,0,0,34097,24,110,5,1.69,0,0.0,27.2,0,1,0,0.036,1,BRUTE_FORCE
1775686602,d522769e-d563-4e88-bf02-9991f3931133,list,3,0,0,33.15,2,0,1288425,0,2,2,50.14,0,0.0,0.15,0,0,0,9.75,0,NORMAL
1775692806,856c7a66-3df3-451c-ac57-5d92fdacc355,upload,5,0,0,34.53,0,3,4493727,0,0,2,2.4,41368134,0.6,2.2,0,0,0,19.29,0,NORMAL
1775877296,9664ac2b-60a0-4deb-8275-f2e4add5042f,upload,8,1,0,8.87,0,3,3922917,0,2,1,45.42,1450543,1.0,1.99,0,0,0,4.02,0,NORMAL
1775668126,379d02b7-6a22-47e3-9250-d81ef85666d5,list,22,0,0,16.53,0,0,194411,0,1,1,21.83,0,0.0,2.13,0,0,0,1.38,0,NORMAL
1775716554,87070961-4793-449d-9dc6-591a0d31d227,delete,12,0,0,10.67,1,0,2533978,0,1,1,18.73,1672497,0.3,1.45,0,0,0,19.46,0,NORMAL
1775959518,5d2ccc37-466a-4f23-995d-c0cf1e1d3797,download,7,1,0,16.46,1,0,2052091,0,0,2,17.71,1835269,0.3,2.11,0,0,0,11.48,0,NORMAL
1775796015,6a97e437-9b28-4026-a1c5-d89167a3fb5d,upload,10,0,0,45.98,1,3,2610099,0,0,1,1.67,305457,0.3,2.09,0,0,0,13.77,0,NORMAL
1775870251,1edd1f94-cb72-48d6-a8fd-e87d1aa31d7e,list,6,1,0,5.28,1,0,4690906,0,2,2,23.62,0,0.0,1.51,0,0,0,13.0,0,NORMAL
1775712094,0cf797aa-f6e0-43fc-9dad-88cf0ca9445e,share,10,0,0,35.27,0,0,1908606,0,1,1,29.13,154235211,0.6,0.16,0,0,0,1.51,0,NORMAL
1775647902,4feb1611-8836-477c-b171-62c594bd113b,download,17,0,0,40.45,3,0,3567854,0,1,2,54.83,71224124,0.6,0.88,0,0,0,8.49,0,NORMAL
1775647502,f08eba70-8aa3-47b0-b5ee-886401175f0c,login,16,0,0,2275.33,0,0,144302,5,94,8,0.27,0,0.0,11.03,1,0,1,0.157,1,CRED_STUFFING
1775648226,f08eba70-8aa3-47b0-b5ee-886401175f0c,login,17,0,1,612.77,0,0,164436,3,95,7,1.94,0,0.0,9.04,1,1,1,0.133,1,CRED_STUFFING
1775960852,a2857cae-47ca-46a7-92d3-86bfbe4c7fa2,list,7,1,0,39.74,1,0,4460803,0,1,1,58.73,0,0.0,2.28,0,0,0,9.55,0,NORMAL
1775648510,856c7a66-3df3-451c-ac57-5d92fdacc355,upload,17,0,0,46.85,2,0,2207673,0,2,1,2.9,122151073,0.85,1.32,0,0,0,21.37,0,NORMAL
